ID	hgnc_id	symbol	prev_symbol
17049	HGNC:17049	RPL9P2	
23555	HGNC:23555	RPL9P3	
23556	HGNC:23556	RPL9P4	
23557	HGNC:23557	RPL9P5	
19798	HGNC:19798	RPL9P6	
30335	HGNC:30335	RPL9P7	RPL9P1|RPL9L1
30334	HGNC:30334	RPL9P8	RPL9P9
35686	HGNC:35686	RPL9P10	
35621	HGNC:35621	RPL9P11	
36728	HGNC:36728	RPL9P12	
36558	HGNC:36558	RPL9P13	
36816	HGNC:36816	RPL9P14	
35539	HGNC:35539	RPL9P15	
36851	HGNC:36851	RPL9P16	
36337	HGNC:36337	RPL9P17	
36954	HGNC:36954	RPL9P18	
36688	HGNC:36688	RPL9P19	
36996	HGNC:36996	RPL9P20	
35886	HGNC:35886	RPL9P21	
36994	HGNC:36994	RPL9P22	
36807	HGNC:36807	RPL9P23	
36347	HGNC:36347	RPL9P24	
36112	HGNC:36112	RPL9P25	
35633	HGNC:35633	RPL9P26	
37012	HGNC:37012	RPL9P27	
36445	HGNC:36445	RPL9P28	
35533	HGNC:35533	RPL9P29	
36316	HGNC:36316	RPL9P30	
36617	HGNC:36617	RPL9P31	
36418	HGNC:36418	RPL9P32	
36273	HGNC:36273	RPL9P33	
10298	HGNC:10298	RPL10	
10299	HGNC:10299	RPL10A	NEDD6
19813	HGNC:19813	RPL10AP1	
31081	HGNC:31081	RPL10AP2	
29803	HGNC:29803	RPL10AP3	
35873	HGNC:35873	RPL10AP4	
36770	HGNC:36770	RPL10AP5	
36504	HGNC:36504	RPL10AP6	
35601	HGNC:35601	RPL10AP7	
36709	HGNC:36709	RPL10AP8	
35947	HGNC:35947	RPL10AP9	
35971	HGNC:35971	RPL10AP10	
35875	HGNC:35875	RPL10AP11	
36108	HGNC:36108	RPL10AP12	
36155	HGNC:36155	RPL10AP13	
17976	HGNC:17976	RPL10L	
10300	HGNC:10300	RPL10P1	RPL10P
13975	HGNC:13975	RPL10P2	
23300	HGNC:23300	RPL10P3	
52342	HGNC:52342	RPL10P4	
35724	HGNC:35724	RPL10P5	
52343	HGNC:52343	RPL10P6	
35974	HGNC:35974	RPL10P7	
52344	HGNC:52344	RPL10P8	
35579	HGNC:35579	RPL10P9	
35486	HGNC:35486	RPL10P10	
36565	HGNC:36565	RPL10P11	
52345	HGNC:52345	RPL10P12	
52346	HGNC:52346	RPL10P13	
43897	HGNC:43897	RPL10P14	
52347	HGNC:52347	RPL10P15	
36882	HGNC:36882	RPL10P16	
52348	HGNC:52348	RPL10P17	
52349	HGNC:52349	RPL10P18	
52350	HGNC:52350	RPL10P19	
10301	HGNC:10301	RPL11	
37021	HGNC:37021	RPL11P1	
36983	HGNC:36983	RPL11P2	
36342	HGNC:36342	RPL11P3	
36137	HGNC:36137	RPL11P4	
36849	HGNC:36849	RPL11P5	
10302	HGNC:10302	RPL12	
13976	HGNC:13976	RPL12P1	
16070	HGNC:16070	RPL12P2	
16335	HGNC:16335	RPL12P3	
16587	HGNC:16587	RPL12P4	
19669	HGNC:19669	RPL12P5	
23538	HGNC:23538	RPL12P6	
19782	HGNC:19782	RPL12P7	
23735	HGNC:23735	RPL12P8	
23766	HGNC:23766	RPL12P9	
22583	HGNC:22583	RPL12P10	
15835	HGNC:15835	RPL12P11	RPL12L2
15951	HGNC:15951	RPL12P12	RPL12L3
51936	HGNC:51936	RPL12P13	
36495	HGNC:36495	RPL12P14	
36619	HGNC:36619	RPL12P15	
36926	HGNC:36926	RPL12P16	
36263	HGNC:36263	RPL12P17	
36750	HGNC:36750	RPL12P18	
36248	HGNC:36248	RPL12P19	
36968	HGNC:36968	RPL12P20	
36845	HGNC:36845	RPL12P21	
35762	HGNC:35762	RPL12P22	
36408	HGNC:36408	RPL12P23	
35952	HGNC:35952	RPL12P24	
37008	HGNC:37008	RPL12P25	
36811	HGNC:36811	RPL12P26	
36916	HGNC:36916	RPL12P27	
36818	HGNC:36818	RPL12P28	
35791	HGNC:35791	RPL12P29	
35970	HGNC:35970	RPL12P30	
37025	HGNC:37025	RPL12P31	
36597	HGNC:36597	RPL12P32	
35696	HGNC:35696	RPL12P33	
36168	HGNC:36168	RPL12P34	
35969	HGNC:35969	RPL12P35	
36598	HGNC:36598	RPL12P36	
35565	HGNC:35565	RPL12P37	
36838	HGNC:36838	RPL12P38	
35976	HGNC:35976	RPL12P39	
36439	HGNC:36439	RPL12P40	
35999	HGNC:35999	RPL12P41	
36165	HGNC:36165	RPL12P42	
35840	HGNC:35840	RPL12P43	
44603	HGNC:44603	RPL12P44	
51937	HGNC:51937	RPL12P45	
51938	HGNC:51938	RPL12P46	
51939	HGNC:51939	RPL12P47	
51940	HGNC:51940	RPL12P48	
51941	HGNC:51941	RPL12P49	
51942	HGNC:51942	RPL12P50	
10303	HGNC:10303	RPL13	
10304	HGNC:10304	RPL13A	TSTA1
13977	HGNC:13977	RPL13AP	
19675	HGNC:19675	RPL13AP2	
23539	HGNC:23539	RPL13AP3	
23736	HGNC:23736	RPL13AP5	
23737	HGNC:23737	RPL13AP6	
23755	HGNC:23755	RPL13AP7	
36966	HGNC:36966	RPL13AP8	
36341	HGNC:36341	RPL13AP9	
36864	HGNC:36864	RPL13AP10	
36566	HGNC:36566	RPL13AP11	
35673	HGNC:35673	RPL13AP12	
36541	HGNC:36541	RPL13AP13	
36360	HGNC:36360	RPL13AP14	
36883	HGNC:36883	RPL13AP15	
35722	HGNC:35722	RPL13AP16	
36167	HGNC:36167	RPL13AP17	
36593	HGNC:36593	RPL13AP18	
35855	HGNC:35855	RPL13AP19	
35709	HGNC:35709	RPL13AP20	
35654	HGNC:35654	RPL13AP21	
35825	HGNC:35825	RPL13AP22	
36498	HGNC:36498	RPL13AP23	
36209	HGNC:36209	RPL13AP24	
36981	HGNC:36981	RPL13AP25	
35492	HGNC:35492	RPL13AP26	
56393	HGNC:56393	RPL13AP27	
13978	HGNC:13978	RPL13P	
16342	HGNC:16342	RPL13P2	RPL13P3
31027	HGNC:31027	RPL13P4	
30363	HGNC:30363	RPL13P5	RPL13L
19809	HGNC:19809	RPL13P6	RPL13AP4
35510	HGNC:35510	RPL13P7	
35513	HGNC:35513	RPL13P8	
36587	HGNC:36587	RPL13P9	
35943	HGNC:35943	RPL13P10	
35805	HGNC:35805	RPL13P11	
35701	HGNC:35701	RPL13P12	
36832	HGNC:36832	RPL13P13	
36387	HGNC:36387	RPL13P14	
10305	HGNC:10305	RPL14	
31384	HGNC:31384	RPL14P1	RPL14L
35962	HGNC:35962	RPL14P2	
36638	HGNC:36638	RPL14P3	
35663	HGNC:35663	RPL14P4	
37720	HGNC:37720	RPL14P5	
54686	HGNC:54686	RPL14P6	
10306	HGNC:10306	RPL15	
16583	HGNC:16583	RPL15P1	
19803	HGNC:19803	RPL15P2	
21538	HGNC:21538	RPL15P3	
21663	HGNC:21663	RPL15P4	
35746	HGNC:35746	RPL15P5	
36185	HGNC:36185	RPL15P6	
36808	HGNC:36808	RPL15P7	
36390	HGNC:36390	RPL15P8	
36466	HGNC:36466	RPL15P9	
36093	HGNC:36093	RPL15P11	
35529	HGNC:35529	RPL15P12	
35915	HGNC:35915	RPL15P13	
36487	HGNC:36487	RPL15P14	
36780	HGNC:36780	RPL15P15	
36067	HGNC:36067	RPL15P16	
36852	HGNC:36852	RPL15P17	
36515	HGNC:36515	RPL15P18	
56582	HGNC:56582	RPL15P19	
36130	HGNC:36130	RPL15P20	
36190	HGNC:36190	RPL15P21	
36933	HGNC:36933	RPL15P22	
10307	HGNC:10307	RPL17	
44661	HGNC:44661	RPL17-C18orf32	
16559	HGNC:16559	RPL17P1	
23540	HGNC:23540	RPL17P2	
19796	HGNC:19796	RPL17P3	
19811	HGNC:19811	RPL17P4	
35491	HGNC:35491	RPL17P5	
36520	HGNC:36520	RPL17P6	
36005	HGNC:36005	RPL17P7	
35651	HGNC:35651	RPL17P8	
36230	HGNC:36230	RPL17P9	
35838	HGNC:35838	RPL17P10	
36509	HGNC:36509	RPL17P11	
36779	HGNC:36779	RPL17P12	
36378	HGNC:36378	RPL17P13	
35806	HGNC:35806	RPL17P14	
36889	HGNC:36889	RPL17P15	
35939	HGNC:35939	RPL17P16	
35515	HGNC:35515	RPL17P17	
36538	HGNC:36538	RPL17P18	
36919	HGNC:36919	RPL17P19	
36015	HGNC:36015	RPL17P20	
36037	HGNC:36037	RPL17P21	
35761	HGNC:35761	RPL17P22	
35832	HGNC:35832	RPL17P23	
36506	HGNC:36506	RPL17P24	
36844	HGNC:36844	RPL17P25	
35597	HGNC:35597	RPL17P26	
36038	HGNC:36038	RPL17P27	
36055	HGNC:36055	RPL17P28	
36510	HGNC:36510	RPL17P29	
35604	HGNC:35604	RPL17P30	
37036	HGNC:37036	RPL17P31	
36492	HGNC:36492	RPL17P32	
36654	HGNC:36654	RPL17P33	
36756	HGNC:36756	RPL17P34	
35819	HGNC:35819	RPL17P35	
36051	HGNC:36051	RPL17P36	
36854	HGNC:36854	RPL17P37	
36219	HGNC:36219	RPL17P38	
36427	HGNC:36427	RPL17P39	
36672	HGNC:36672	RPL17P40	
36292	HGNC:36292	RPL17P41	
36749	HGNC:36749	RPL17P42	
35996	HGNC:35996	RPL17P43	
36396	HGNC:36396	RPL17P44	
35618	HGNC:35618	RPL17P45	
36202	HGNC:36202	RPL17P46	
36089	HGNC:36089	RPL17P47	
36997	HGNC:36997	RPL17P48	
37009	HGNC:37009	RPL17P49	
45098	HGNC:45098	RPL17P50	
49100	HGNC:49100	RPL17P51	
10310	HGNC:10310	RPL18	
10311	HGNC:10311	RPL18A	
19778	HGNC:19778	RPL18AP1	
23774	HGNC:23774	RPL18AP2	
31387	HGNC:31387	RPL18AP3	
36556	HGNC:36556	RPL18AP4	
36777	HGNC:36777	RPL18AP5	
36266	HGNC:36266	RPL18AP6	
35607	HGNC:35607	RPL18AP7	
36984	HGNC:36984	RPL18AP8	
56413	HGNC:56413	RPL18AP9	
35885	HGNC:35885	RPL18AP10	
36661	HGNC:36661	RPL18AP11	
36991	HGNC:36991	RPL18AP12	
36739	HGNC:36739	RPL18AP13	
36624	HGNC:36624	RPL18AP14	
36010	HGNC:36010	RPL18AP15	
36288	HGNC:36288	RPL18AP16	
39850	HGNC:39850	RPL18AP17	
19673	HGNC:19673	RPL18P1	
35759	HGNC:35759	RPL18P2	
35783	HGNC:35783	RPL18P3	
36144	HGNC:36144	RPL18P4	
36425	HGNC:36425	RPL18P5	
35528	HGNC:35528	RPL18P6	
35936	HGNC:35936	RPL18P7	
36878	HGNC:36878	RPL18P8	
36766	HGNC:36766	RPL18P9	
35957	HGNC:35957	RPL18P10	
35742	HGNC:35742	RPL18P11	
36115	HGNC:36115	RPL18P12	
35599	HGNC:35599	RPL18P13	
10312	HGNC:10312	RPL19	
16595	HGNC:16595	RPL19P1	
29946	HGNC:29946	RPL19P2	
36671	HGNC:36671	RPL19P3	
36539	HGNC:36539	RPL19P4	
36325	HGNC:36325	RPL19P5	
36795	HGNC:36795	RPL19P6	
36088	HGNC:36088	RPL19P7	
36696	HGNC:36696	RPL19P8	
35918	HGNC:35918	RPL19P9	
36534	HGNC:36534	RPL19P10	
36953	HGNC:36953	RPL19P11	
36047	HGNC:36047	RPL19P12	
36879	HGNC:36879	RPL19P13	
35684	HGNC:35684	RPL19P14	
35920	HGNC:35920	RPL19P15	
36596	HGNC:36596	RPL19P16	
36829	HGNC:36829	RPL19P17	
36121	HGNC:36121	RPL19P18	
36194	HGNC:36194	RPL19P19	
35713	HGNC:35713	RPL19P20	
35868	HGNC:35868	RPL19P21	
10313	HGNC:10313	RPL21	
10314	HGNC:10314	RPL21P1	RPL21P
16539	HGNC:16539	RPL21P2	
16533	HGNC:16533	RPL21P3	
17959	HGNC:17959	RPL21P4	
23541	HGNC:23541	RPL21P5	
23542	HGNC:23542	RPL21P6	
19772	HGNC:19772	RPL21P7	
19779	HGNC:19779	RPL21P8	
19780	HGNC:19780	RPL21P9	
19795	HGNC:19795	RPL21P10	
19800	HGNC:19800	RPL21P11	
19810	HGNC:19810	RPL21P12	
19812	HGNC:19812	RPL21P13	
31029	HGNC:31029	RPL21P14	
31030	HGNC:31030	RPL21P15	
31396	HGNC:31396	RPL21P16	
19416	HGNC:19416	RPL21P17	
28362	HGNC:28362	RPL21P18	
35748	HGNC:35748	RPL21P19	
36582	HGNC:36582	RPL21P20	
35728	HGNC:35728	RPL21P21	
36550	HGNC:36550	RPL21P22	
36205	HGNC:36205	RPL21P23	
35702	HGNC:35702	RPL21P24	
36785	HGNC:36785	RPL21P25	
35910	HGNC:35910	RPL21P26	
36371	HGNC:36371	RPL21P27	
36258	HGNC:36258	RPL21P28	
35793	HGNC:35793	RPL21P29	
36091	HGNC:36091	RPL21P30	
36306	HGNC:36306	RPL21P31	
36978	HGNC:36978	RPL21P32	
36686	HGNC:36686	RPL21P33	
36529	HGNC:36529	RPL21P34	
36900	HGNC:36900	RPL21P35	
36128	HGNC:36128	RPL21P36	
35704	HGNC:35704	RPL21P37	
36349	HGNC:36349	RPL21P38	
36127	HGNC:36127	RPL21P39	
36189	HGNC:36189	RPL21P40	
36765	HGNC:36765	RPL21P41	
37017	HGNC:37017	RPL21P42	
36008	HGNC:36008	RPL21P43	
33820	HGNC:33820	RPL21P44	
35983	HGNC:35983	RPL21P45	
35687	HGNC:35687	RPL21P46	
36711	HGNC:36711	RPL21P47	
35891	HGNC:35891	RPL21P48	
35769	HGNC:35769	RPL21P49	
36433	HGNC:36433	RPL21P50	
36081	HGNC:36081	RPL21P51	
36621	HGNC:36621	RPL21P52	
36574	HGNC:36574	RPL21P53	
35552	HGNC:35552	RPL21P54	
36434	HGNC:36434	RPL21P55	
35525	HGNC:35525	RPL21P56	
36644	HGNC:36644	RPL21P57	
35755	HGNC:35755	RPL21P58	
36922	HGNC:36922	RPL21P59	
36044	HGNC:36044	RPL21P60	
36712	HGNC:36712	RPL21P61	
36843	HGNC:36843	RPL21P62	
35526	HGNC:35526	RPL21P63	
36259	HGNC:36259	RPL21P64	
36017	HGNC:36017	RPL21P65	
36476	HGNC:36476	RPL21P66	
36139	HGNC:36139	RPL21P67	
35720	HGNC:35720	RPL21P68	
36753	HGNC:36753	RPL21P69	
37024	HGNC:37024	RPL21P70	
36049	HGNC:36049	RPL21P71	
37043	HGNC:37043	RPL21P72	
36794	HGNC:36794	RPL21P73	
35854	HGNC:35854	RPL21P74	
36460	HGNC:36460	RPL21P75	
37042	HGNC:37042	RPL21P76	
36186	HGNC:36186	RPL21P77	
35917	HGNC:35917	RPL21P78	
36931	HGNC:36931	RPL21P79	
35697	HGNC:35697	RPL21P80	
35530	HGNC:35530	RPL21P81	
36307	HGNC:36307	RPL21P82	
35864	HGNC:35864	RPL21P83	
36612	HGNC:36612	RPL21P84	
35694	HGNC:35694	RPL21P85	
37032	HGNC:37032	RPL21P86	
36411	HGNC:36411	RPL21P87	
35714	HGNC:35714	RPL21P88	
36474	HGNC:36474	RPL21P89	
35548	HGNC:35548	RPL21P90	
36450	HGNC:36450	RPL21P91	
35606	HGNC:35606	RPL21P92	
35646	HGNC:35646	RPL21P93	
35568	HGNC:35568	RPL21P94	
36097	HGNC:36097	RPL21P95	
36790	HGNC:36790	RPL21P96	
36223	HGNC:36223	RPL21P97	
36397	HGNC:36397	RPL21P98	
36628	HGNC:36628	RPL21P99	
36048	HGNC:36048	RPL21P100	
35733	HGNC:35733	RPL21P101	
36295	HGNC:36295	RPL21P102	
36732	HGNC:36732	RPL21P103	
36918	HGNC:36918	RPL21P104	
36304	HGNC:36304	RPL21P105	
36188	HGNC:36188	RPL21P106	
36313	HGNC:36313	RPL21P107	
35496	HGNC:35496	RPL21P108	
36388	HGNC:36388	RPL21P109	
35627	HGNC:35627	RPL21P110	
36564	HGNC:36564	RPL21P111	
36526	HGNC:36526	RPL21P112	
36563	HGNC:36563	RPL21P113	
36776	HGNC:36776	RPL21P114	
35878	HGNC:35878	RPL21P115	
36101	HGNC:36101	RPL21P116	
35987	HGNC:35987	RPL21P117	
35954	HGNC:35954	RPL21P118	
35614	HGNC:35614	RPL21P119	
35743	HGNC:35743	RPL21P120	
36429	HGNC:36429	RPL21P121	
36990	HGNC:36990	RPL21P122	
35691	HGNC:35691	RPL21P123	
36060	HGNC:36060	RPL21P124	
36039	HGNC:36039	RPL21P125	
35959	HGNC:35959	RPL21P126	
36099	HGNC:36099	RPL21P127	
36311	HGNC:36311	RPL21P128	
36747	HGNC:36747	RPL21P129	
36453	HGNC:36453	RPL21P130	
36428	HGNC:36428	RPL21P131	
35865	HGNC:35865	RPL21P132	
36003	HGNC:36003	RPL21P133	
36006	HGNC:36006	RPL21P134	
44539	HGNC:44539	RPL21P135	
49854	HGNC:49854	RPL21P136	
56406	HGNC:56406	RPL21P137	
10315	HGNC:10315	RPL22	
27610	HGNC:27610	RPL22L1	
17998	HGNC:17998	RPL22P1	
19794	HGNC:19794	RPL22P2	
36804	HGNC:36804	RPL22P3	
36299	HGNC:36299	RPL22P4	
37022	HGNC:37022	RPL22P5	
36473	HGNC:36473	RPL22P6	
35602	HGNC:35602	RPL22P7	
36782	HGNC:36782	RPL22P8	
36559	HGNC:36559	RPL22P10	
35603	HGNC:35603	RPL22P11	RPL22P15
36345	HGNC:36345	RPL22P12	
36352	HGNC:36352	RPL22P13	
35990	HGNC:35990	RPL22P14	
36536	HGNC:36536	RPL22P16	
36985	HGNC:36985	RPL22P17	
36232	HGNC:36232	RPL22P18	
36567	HGNC:36567	RPL22P19	
36281	HGNC:36281	RPL22P20	
35547	HGNC:35547	RPL22P21	
36109	HGNC:36109	RPL22P22	
53759	HGNC:53759	RPL22P23	
53758	HGNC:53758	RPL22P24	
10316	HGNC:10316	RPL23	
10317	HGNC:10317	RPL23A	
10318	HGNC:10318	RPL23AP1	
10319	HGNC:10319	RPL23AP2	
10320	HGNC:10320	RPL23AP3	
10321	HGNC:10321	RPL23AP4	
14194	HGNC:14194	RPL23AP5	
16555	HGNC:16555	RPL23AP6	
17336	HGNC:17336	RPL23AP7	
23543	HGNC:23543	RPL23AP8	RPL23AP9
19804	HGNC:19804	RPL23AP10	
19808	HGNC:19808	RPL23AP11	
23840	HGNC:23840	RPL23AP12	
21007	HGNC:21007	RPL23AP14	
36486	HGNC:36486	RPL23AP15	
36652	HGNC:36652	RPL23AP16	
35904	HGNC:35904	RPL23AP17	
36726	HGNC:36726	RPL23AP18	
36708	HGNC:36708	RPL23AP19	
36622	HGNC:36622	RPL23AP20	
35827	HGNC:35827	RPL23AP21	
35505	HGNC:35505	RPL23AP22	
36272	HGNC:36272	RPL23AP23	
36176	HGNC:36176	RPL23AP24	
35672	HGNC:35672	RPL23AP25	
35592	HGNC:35592	RPL23AP26	
36497	HGNC:36497	RPL23AP27	
36727	HGNC:36727	RPL23AP28	
36355	HGNC:36355	RPL23AP29	
35617	HGNC:35617	RPL23AP30	
35777	HGNC:35777	RPL23AP31	
25345	HGNC:25345	RPL23AP32	
36946	HGNC:36946	RPL23AP33	
36035	HGNC:36035	RPL23AP34	
36580	HGNC:36580	RPL23AP35	
35685	HGNC:35685	RPL23AP36	
35664	HGNC:35664	RPL23AP37	
36351	HGNC:36351	RPL23AP38	
36470	HGNC:36470	RPL23AP39	
35587	HGNC:35587	RPL23AP40	
35634	HGNC:35634	RPL23AP41	
35942	HGNC:35942	RPL23AP42	
35751	HGNC:35751	RPL23AP43	
35955	HGNC:35955	RPL23AP44	
36896	HGNC:36896	RPL23AP45	
35894	HGNC:35894	RPL23AP46	
36576	HGNC:36576	RPL23AP47	
36110	HGNC:36110	RPL23AP48	
35689	HGNC:35689	RPL23AP49	
35958	HGNC:35958	RPL23AP50	
36040	HGNC:36040	RPL23AP51	
36723	HGNC:36723	RPL23AP52	
35921	HGNC:35921	RPL23AP53	
36689	HGNC:36689	RPL23AP54	
35997	HGNC:35997	RPL23AP55	
35516	HGNC:35516	RPL23AP56	
36971	HGNC:36971	RPL23AP57	
36138	HGNC:36138	RPL23AP58	
36920	HGNC:36920	RPL23AP59	
35966	HGNC:35966	RPL23AP60	
36016	HGNC:36016	RPL23AP61	
36276	HGNC:36276	RPL23AP62	
35502	HGNC:35502	RPL23AP63	
36552	HGNC:36552	RPL23AP64	
36289	HGNC:36289	RPL23AP65	
35940	HGNC:35940	RPL23AP66	
36658	HGNC:36658	RPL23AP67	
35489	HGNC:35489	RPL23AP68	
36625	HGNC:36625	RPL23AP69	
36030	HGNC:36030	RPL23AP70	
36908	HGNC:36908	RPL23AP71	
35736	HGNC:35736	RPL23AP72	
36443	HGNC:36443	RPL23AP73	
36148	HGNC:36148	RPL23AP74	
35975	HGNC:35975	RPL23AP75	
36555	HGNC:36555	RPL23AP76	
36354	HGNC:36354	RPL23AP77	
35518	HGNC:35518	RPL23AP78	
36226	HGNC:36226	RPL23AP79	
36956	HGNC:36956	RPL23AP80	
36246	HGNC:36246	RPL23AP81	
33730	HGNC:33730	RPL23AP82	
35846	HGNC:35846	RPL23AP83	
51575	HGNC:51575	RPL23AP84	
51576	HGNC:51576	RPL23AP85	
51577	HGNC:51577	RPL23AP86	
51578	HGNC:51578	RPL23AP87	
51579	HGNC:51579	RPL23AP88	
51623	HGNC:51623	RPL23AP89	
51624	HGNC:51624	RPL23AP90	
51625	HGNC:51625	RPL23AP91	
51627	HGNC:51627	RPL23AP92	
51628	HGNC:51628	RPL23AP93	
51629	HGNC:51629	RPL23AP94	
51630	HGNC:51630	RPL23AP95	
51631	HGNC:51631	RPL23AP96	
51632	HGNC:51632	RPL23AP97	
10324	HGNC:10324	RPL23P2	
35988	HGNC:35988	RPL23P3	
36678	HGNC:36678	RPL23P4	
35747	HGNC:35747	RPL23P5	
35554	HGNC:35554	RPL23P6	
36215	HGNC:36215	RPL23P7	
36225	HGNC:36225	RPL23P8	
36853	HGNC:36853	RPL23P9	
36177	HGNC:36177	RPL23P10	
36457	HGNC:36457	RPL23P11	
10325	HGNC:10325	RPL24	
16597	HGNC:16597	RPL24P2	
19784	HGNC:19784	RPL24P3	
21371	HGNC:21371	RPL24P4	
36102	HGNC:36102	RPL24P5	
36637	HGNC:36637	RPL24P6	
36862	HGNC:36862	RPL24P7	
36409	HGNC:36409	RPL24P8	
54886	HGNC:54886	RPL24P9	
10327	HGNC:10327	RPL26	
17050	HGNC:17050	RPL26L1	RPL26P1
55914	HGNC:55914	RPL26L1-AS1	
19773	HGNC:19773	RPL26P2	
19776	HGNC:19776	RPL26P3	
19807	HGNC:19807	RPL26P4	
31031	HGNC:31031	RPL26P5	
34023	HGNC:34023	RPL26P6	
37030	HGNC:37030	RPL26P7	
36192	HGNC:36192	RPL26P8	
36180	HGNC:36180	RPL26P9	
36323	HGNC:36323	RPL26P10	
35768	HGNC:35768	RPL26P11	
36025	HGNC:36025	RPL26P12	
36639	HGNC:36639	RPL26P13	
36184	HGNC:36184	RPL26P14	
35512	HGNC:35512	RPL26P15	
36098	HGNC:36098	RPL26P16	
35662	HGNC:35662	RPL26P17	
36579	HGNC:36579	RPL26P18	
36393	HGNC:36393	RPL26P19	
35933	HGNC:35933	RPL26P20	
35497	HGNC:35497	RPL26P21	
36244	HGNC:36244	RPL26P22	
36634	HGNC:36634	RPL26P23	
35774	HGNC:35774	RPL26P24	
36383	HGNC:36383	RPL26P25	
35693	HGNC:35693	RPL26P26	
36735	HGNC:36735	RPL26P27	
35776	HGNC:35776	RPL26P28	
36135	HGNC:36135	RPL26P29	
36733	HGNC:36733	RPL26P30	
36907	HGNC:36907	RPL26P31	
36448	HGNC:36448	RPL26P32	
36755	HGNC:36755	RPL26P33	
36249	HGNC:36249	RPL26P34	
36278	HGNC:36278	RPL26P35	
36685	HGNC:36685	RPL26P36	
36004	HGNC:36004	RPL26P37	
10328	HGNC:10328	RPL27	
10329	HGNC:10329	RPL27A	
16250	HGNC:16250	RPL27AP	
36238	HGNC:36238	RPL27AP2	
35553	HGNC:35553	RPL27AP3	
36262	HGNC:36262	RPL27AP4	
36420	HGNC:36420	RPL27AP5	
35977	HGNC:35977	RPL27AP6	
36064	HGNC:36064	RPL27AP7	
36544	HGNC:36544	RPL27AP8	
19668	HGNC:19668	RPL27P1	
36948	HGNC:36948	RPL27P2	
35503	HGNC:35503	RPL27P4	
36120	HGNC:36120	RPL27P5	
36330	HGNC:36330	RPL27P6	
36107	HGNC:36107	RPL27P7	
36012	HGNC:36012	RPL27P8	
36874	HGNC:36874	RPL27P9	
35494	HGNC:35494	RPL27P10	
36533	HGNC:36533	RPL27P11	
36736	HGNC:36736	RPL27P12	
10330	HGNC:10330	RPL28	
31359	HGNC:31359	RPL28P1	
36234	HGNC:36234	RPL28P2	
35973	HGNC:35973	RPL28P3	
36618	HGNC:36618	RPL28P4	
35766	HGNC:35766	RPL28P5	
10331	HGNC:10331	RPL29	RPL29P10
21593	HGNC:21593	RPL29P1	
17334	HGNC:17334	RPL29P2	
23565	HGNC:23565	RPL29P3	
21482	HGNC:21482	RPL29P4	RPL29P3
36786	HGNC:36786	RPL29P5	
36627	HGNC:36627	RPL29P6	
36859	HGNC:36859	RPL29P7	
37026	HGNC:37026	RPL29P8	
35729	HGNC:35729	RPL29P9	
36905	HGNC:36905	RPL29P11	
36608	HGNC:36608	RPL29P12	
36461	HGNC:36461	RPL29P13	
36687	HGNC:36687	RPL29P14	
36159	HGNC:36159	RPL29P15	
36898	HGNC:36898	RPL29P16	
36910	HGNC:36910	RPL29P17	
36327	HGNC:36327	RPL29P18	
35508	HGNC:35508	RPL29P19	
36682	HGNC:36682	RPL29P20	
36322	HGNC:36322	RPL29P21	
35675	HGNC:35675	RPL29P22	
35946	HGNC:35946	RPL29P23	
35616	HGNC:35616	RPL29P24	
37039	HGNC:37039	RPL29P25	
35717	HGNC:35717	RPL29P26	
35551	HGNC:35551	RPL29P27	
36842	HGNC:36842	RPL29P28	
36577	HGNC:36577	RPL29P29	
36601	HGNC:36601	RPL29P30	
35944	HGNC:35944	RPL29P31	
35834	HGNC:35834	RPL29P32	
36923	HGNC:36923	RPL29P33	
56625	HGNC:56625	RPL29P34	
10333	HGNC:10333	RPL30	
56064	HGNC:56064	RPL30-AS1	
36642	HGNC:36642	RPL30P1	
35642	HGNC:35642	RPL30P2	
36380	HGNC:36380	RPL30P3	
35871	HGNC:35871	RPL30P4	
36302	HGNC:36302	RPL30P5	
37015	HGNC:37015	RPL30P6	
36402	HGNC:36402	RPL30P7	
36058	HGNC:36058	RPL30P8	
35763	HGNC:35763	RPL30P9	
36822	HGNC:36822	RPL30P10	
36260	HGNC:36260	RPL30P11	
36909	HGNC:36909	RPL30P12	
36280	HGNC:36280	RPL30P13	
36257	HGNC:36257	RPL30P14	
36542	HGNC:36542	RPL30P15	
48340	HGNC:48340	RPL30P16	
10334	HGNC:10334	RPL31	
10335	HGNC:10335	RPL31P1	RPL31P
16575	HGNC:16575	RPL31P2	
16549	HGNC:16549	RPL31P3	
23546	HGNC:23546	RPL31P4	
23547	HGNC:23547	RPL31P5	
31032	HGNC:31032	RPL31P6	
31325	HGNC:31325	RPL31P7	
31324	HGNC:31324	RPL31P8	
31893	HGNC:31893	RPL31P9	
33180	HGNC:33180	RPL31P10	
35849	HGNC:35849	RPL31P11	
35546	HGNC:35546	RPL31P12	
35598	HGNC:35598	RPL31P13	
35477	HGNC:35477	RPL31P14	
36339	HGNC:36339	RPL31P15	
36001	HGNC:36001	RPL31P16	
36995	HGNC:36995	RPL31P17	
35833	HGNC:35833	RPL31P18	
35589	HGNC:35589	RPL31P19	
36303	HGNC:36303	RPL31P20	
36245	HGNC:36245	RPL31P21	
36430	HGNC:36430	RPL31P22	
36096	HGNC:36096	RPL31P23	
36353	HGNC:36353	RPL31P24	
36698	HGNC:36698	RPL31P25	
36063	HGNC:36063	RPL31P26	
